fname,VAR
D1641_D1642_D1643.csv,105.11320557625794
D1648_D1649_D1650.csv,4338.787962666359
D2072_D2073_D2074.csv,162.52806408377927
D1650_D1651_D1652.csv,183.7800633769769
D134_D135_D136.csv,688.1947961383968
D3626_D3627_D3628.csv,53.73964343379339
D1629_D1630_D1631.csv,74.43829958166938
D24_D25_D26.csv,111.83696020736848
D167_D168_D169.csv,63.52631808211322
D3644_D3645_D3646.csv,50.543973545161464
D42_D43_D44.csv,109.02757053823824
D2051_D2052_D2053.csv,210.74739785311414
D1635_D1636_D1637.csv,500.8606750468535
D3598_D3599_D3600.csv,720.9494628678892
D1642_D1643_D1644.csv,61.0595178167179
D2050_D2051_D2052.csv,221.9400453399544
D44_D45_D46.csv,473.14886710711795
D25_D26_D27.csv,27.053277912707646
D20_D21_D22.csv,171.01210502012958
D1636_D1637_D1638.csv,736.313741719803
D177_D178_D179.csv,599.030299982301
D156_D157_D158.csv,129.20721148933305
D15_D16_D17.csv,391.1901618045983
D1652_D1653_D1654.csv,238.79942575764514
D1660_D1661_D1662.csv,290.58607474289863
D137_D138_D139.csv,465.2618042527518
D2055_D2056_D2057.csv,56.49391755520768
D173_D174_D175.csv,20.311210027492265
D3634_D3635_D3636.csv,166.9606722774768
D2076_D2077_D2078.csv,2100.515509981411
D1662_D1663_D1664.csv,75.92136747167294
D3607_D3608_D3609.csv,213.4921760764057
D3613_D3614_D3615.csv,18.427087876317582
D3600_D3601_D3602.csv,53.311528030606425
D2080_D2081_D2082.csv,134.87747785340537
D38_D39_D40.csv,305.56464381322604
D129_D130_D131.csv,229.80553802604965
D3619_D3620_D3621.csv,47.391331316648
D2038_D2039_D2040.csv,63.49717088249079
D159_D160_D161.csv,46.711044321645886
D170_D171_D172.csv,211.0676450830488
D3621_D3622_D3623.csv,15.201726494237779
D157_D158_D159.csv,2326.1334210869827
D3642_D3643_D3644.csv,207.2187099556904
D136_D137_D138.csv,853.6793279972356
D3624_D3625_D3626.csv,206.79184544321274
D1646_D1647_D1648.csv,578.4810094183777
D3597_D3598_D3599.csv,54.34739644604252
D1643_D1644_D1645.csv,68.31386683488766
D3596_D3597_D3598.csv,101.14891801988645
D2082_D2083_D2084.csv,1356.230765367269
D45_D46_D47.csv,45.39857871231949
D1647_D1648_D1649.csv,488.33508116631054
D36_D37_D38.csv,51.83812297624808
D166_D167_D168.csv,13.408101892406197
D29_D30_D31.csv,144.3887827964757
D168_D169_D170.csv,282.07014161042116
D3606_D3607_D3608.csv,661.9045547959385
D3635_D3636_D3637.csv,350.57582596039146
D2040_D2041_D2042.csv,26.136049351051337
D135_D136_D137.csv,1418.2280145352843
D131_D132_D133.csv,846.6990701383105
D43_D44_D45.csv,57.82261442400407
D1657_D1658_D1659.csv,530.7365441642031
D2056_D2057_D2058.csv,39.436513041609444
D17_D18_D19.csv,32.01632878985132
D155_D156_D157.csv,227.34182177509436
D2_D3_D4.csv,206.64527415569054
D2063_D2064_D2065.csv,128.7332992442257
D30_D31_D32.csv,101.35237560905371
D3637_D3638_D3639.csv,273.9170333850564
D1639_D1640_D1641.csv,424.9529853345236
D2066_D2067_D2068.csv,139.2440071225956
D1649_D1650_D1651.csv,294.2688499435161
D4_D5_D6.csv,7.053170489965572
D2037_D2038_D2039.csv,46.332971945646364
D176_D177_D178.csv,655.8695868586967
D2053_D2054_D2055.csv,64.03026624849058
D9_D10_D11.csv,65.31448728838974
D3639_D3640_D3641.csv,34.16307227977165
D2083_D2084_D2085.csv,755.1710622986909
D10_D11_D12.csv,233.88820793786724
D1658_D1659_D1660.csv,27.78252740446568
D2060_D2061_D2062.csv,132.60477417707435
D3614_D3615_D3616.csv,51.08492621390475
D3601_D3602_D3603.csv,104.79501771642003
D1617_D1618_D1619.csv,101.30998305013395
D164_D165_D166.csv,282.5267384810949
D1627_D1628_D1629.csv,181.81978406341776
D140_D141_D142.csv,14.328038002761549
D7_D8_D9.csv,32.49830732693803
D2046_D2047_D2048.csv,407.7669659624776
D28_D29_D30.csv,49.464428578553076
D1656_D1657_D1658.csv,132.3657204516844
D1616_D1617_D1618.csv,176.6148579153254
D2043_D2044_D2045.csv,64.27985839882886
D143_D144_D145.csv,196.4508894272536
D1659_D1660_D1661.csv,49.148494951213316
D18_D19_D20.csv,2156.9817733029777
D163_D164_D165.csv,397.69850450701875
D1651_D1652_D1653.csv,160.87177638588156
D3595_D3596_D3597.csv,533.5517483643398
D8_D9_D10.csv,271.8031740660502
D144_D145_D146.csv,51.0561404540135
D33_D34_D35.csv,135.85357622613702
D162_D163_D164.csv,161.58284924578854
D145_D146_D147.csv,72.54687187748479
D3625_D3626_D3627.csv,510.9848078753161
D2075_D2076_D2077.csv,785.8060794832858
D2069_D2070_D2071.csv,305.4975434767707
D3622_D3623_D3624.csv,35.9878997169792
D147_D148_D149.csv,300.02579314981836
D13_D14_D15.csv,281.3122951290147
D3633_D3634_D3635.csv,206.18668489028397
D3620_D3621_D3622.csv,124.9896326634549
D2068_D2069_D2070.csv,201.35496370081052
D3610_D3611_D3612.csv,5225.32166734167
D161_D162_D163.csv,65.91778093647996
D3638_D3639_D3640.csv,294.4470067877437
D2057_D2058_D2059.csv,50.909753585832455
D41_D42_D43.csv,25.391787385707083
D37_D38_D39.csv,51.00299263838472
D1626_D1627_D1628.csv,762.4816391379292
D2059_D2060_D2061.csv,122.98685665578478
D2061_D2062_D2063.csv,231.4385309902898
D2073_D2074_D2075.csv,1310.8854845016342
D175_D176_D177.csv,667.1180811735067
D2054_D2055_D2056.csv,94.3337008670694
D3632_D3633_D3634.csv,250.6762567582954
D2036_D2037_D2038.csv,94.75356978070229
D148_D149_D150.csv,44.49038940452784
D1624_D1625_D1626.csv,399.61785429327983
D32_D33_D34.csv,225.86153256706066
D1632_D1633_D1634.csv,77.70364086390302
D1628_D1629_D1630.csv,152.83184042765336
D1654_D1655_D1656.csv,86.27561884380572
D21_D22_D23.csv,124.62368249326455
D1618_D1619_D1620.csv,823.3243601745058
D1615_D1616_D1617.csv,98.34275539501823
D1655_D1656_D1657.csv,105.46781937017413
D149_D150_D151.csv,194.055162245892
D2067_D2068_D2069.csv,72.42009618124493
D3603_D3604_D3605.csv,189.3017988187005
D11_D12_D13.csv,1713.1265427287626
D158_D159_D160.csv,147.01364229514064
D6_D7_D8.csv,92.77394744754889
D146_D147_D148.csv,220.44031853226696
D1623_D1624_D1625.csv,528.2865532149608
D133_D134_D135.csv,1787.3827729793672
D1637_D1638_D1639.csv,29.57210008658832
D2049_D2050_D2051.csv,201.84293480377198
D174_D175_D176.csv,191.29378573337598
D31_D32_D33.csv,448.045787937351
D26_D27_D28.csv,33.044417272276995
D2044_D2045_D2046.csv,197.71819121931995
D154_D155_D156.csv,598.2723652143122
D27_D28_D29.csv,328.4703425630692
D2048_D2049_D2050.csv,197.73982971560432
D2085_D2086_D2087.csv,2.6184040051904773
D23_D24_D25.csv,56.46911127725784
D151_D152_D153.csv,258.06523745064817
D3_D4_D5.csv,658.9373240023729
D2077_D2078_D2079.csv,281.82677892786717
D169_D170_D171.csv,742.0021768592453
D3616_D3617_D3618.csv,60.59285520359698
D1630_D1631_D1632.csv,32.2566355104036
D128_D129_D130.csv,783.3825909700761
D1634_D1635_D1636.csv,383.13096352092964
D1663_D1664_D1665.csv,198.66080887868907
D1622_D1623_D1624.csv,57.28071538237273
D3640_D3641_D3642.csv,529.4666247124572
D130_D131_D132.csv,3330.2825905637096
D3618_D3619_D3620.csv,0.0
D2047_D2048_D2049.csv,35.14801222017283
D46_D47_D48.csv,0.28648860852252894
D5_D6_D7.csv,123.66188661705944
D2071_D2072_D2073.csv,211.4253524112833
D3617_D3618_D3619.csv,112.01797664249493
D3599_D3600_D3601.csv,43.785275664771916
D39_D40_D41.csv,998.8838126822204
D16_D17_D18.csv,220.15620086391456
D3629_D3630_D3631.csv,19.159086073342905
D1625_D1626_D1627.csv,144.6875033490267
D3623_D3624_D3625.csv,624.0191212495783
D1661_D1662_D1663.csv,399.1278372067808
D3605_D3606_D3607.csv,35.126114364483314
D3630_D3631_D3632.csv,115.47422647525981
D1644_D1645_D1646.csv,271.2685949558458
D2081_D2082_D2083.csv,548.454219275188
D2078_D2079_D2080.csv,88.44832154290457
D2062_D2063_D2064.csv,125.51454358566717
D3612_D3613_D3614.csv,24.412825286540645
D152_D153_D154.csv,1741.374913290555
D3628_D3629_D3630.csv,49.65127374462209
D3627_D3628_D3629.csv,38.094489410391596
D2064_D2065_D2066.csv,78.67558603441665
D3602_D3603_D3604.csv,317.7861898408172
D1653_D1654_D1655.csv,83.0313710254233
D160_D161_D162.csv,35.70024020546924
D141_D142_D143.csv,54.61869514763789
D48_D49_D50.csv,0.02625618833546579
D50_D51_D52.csv,550.8590663271367
D14_D15_D16.csv,1699.089318097201
D2052_D2053_D2054.csv,59.565229547153116
D2065_D2066_D2067.csv,60.68219202778344
D2041_D2042_D2043.csv,371.1358412143458
D2058_D2059_D2060.csv,67.90433346576562
D1640_D1641_D1642.csv,142.70638962688466
D35_D36_D37.csv,264.3006772885308
D138_D139_D140.csv,817.6279086796741
D150_D151_D152.csv,312.0919077542632
D171_D172_D173.csv,198.2147304495462
D172_D173_D174.csv,26.27911921987853
D22_D23_D24.csv,97.50912478841141
D1619_D1620_D1621.csv,490.6596388492158
D2045_D2046_D2047.csv,259.9331082069195
D2039_D2040_D2041.csv,55.57918999863107
D49_D50_D51.csv,36.571457973226444
D34_D35_D36.csv,106.96206977426287
D153_D154_D155.csv,51.297578580251184
D142_D143_D144.csv,324.9828086713744
D3631_D3632_D3633.csv,137.59429018583526
D3608_D3609_D3610.csv,513.3667004943605
D2084_D2085_D2086.csv,7.010024766455586e+22
D3611_D3612_D3613.csv,774.7515872165629
D2070_D2071_D2072.csv,190.27054935258124
D19_D20_D21.csv,27.016239502099584
D1614_D1615_D1616.csv,102.84811612196438
D12_D13_D14.csv,313.13102069710516
D47_D48_D49.csv,0.016568780225536994
D3604_D3605_D3606.csv,118.77442885157743
D1631_D1632_D1633.csv,521.2004985751087
D3636_D3637_D3638.csv,712.2398739412725
D132_D133_D134.csv,1716.756992777633
D1621_D1622_D1623.csv,763.364219483542
D3643_D3644_D3645.csv,203.87462546505762
D1645_D1646_D1647.csv,146.83996755812584
D3609_D3610_D3611.csv,12.936319955072157
D1620_D1621_D1622.csv,507.74106320060275
D3641_D3642_D3643.csv,1241.0408420893157
D2079_D2080_D2081.csv,114.5272912766337
D139_D140_D141.csv,11.458129634930007
D1_D2_D3.csv,116.64352599066136
D3615_D3616_D3617.csv,69.7360346916846
D2042_D2043_D2044.csv,3165.5720856300018
D165_D166_D167.csv,124.23668138698456
D2074_D2075_D2076.csv,2554.8899938249347
D1633_D1634_D1635.csv,21481.405502781574
D1638_D1639_D1640.csv,51.05173579356089
D40_D41_D42.csv,996.4734601928237
